fecha,hora,emisiones_co
43894,11,0.41
43894,12,0.42
43894,13,0.31
43894,14,0.33
43894,15,0.32
43894,16,0.37
43894,17,0.5
43894,18,0.67
43894,19,0.67
43894,20,0.72
43894,21,0.93
43894,22,1.13
43894,23,0.84
43895,0,0.9
43895,2,0.48
43895,3,0.4
43895,4,0.47
43895,5,0.75
43895,6,0.94
43895,7,0.99
43895,8,0.67
43895,9,0.8
43895,10,0.5
43895,11,0.47
43895,12,0.42
43895,13,0.36
43895,14,0.38
43895,15,0.5
43895,16,0.54
43895,17,0.55
43895,18,0.71
43895,19,0.82
43895,20,0.79
43895,21,0.72
43895,22,0.72
43895,23,0.68
43896,0,0.6
43896,1,0.61
43896,2,0.48
43896,3,0.48
43896,4,0.45
43896,5,0.5
43896,6,0.78
43896,7,1.18
43896,8,1.33
43896,9,1.35
43896,10,0.93
43896,11,0.97
43896,12,0.65
43896,13,0.6
43896,14,0.58
43896,15,1.11
43896,16,1.56
43896,17,1.78
43896,18,1.43
43896,19,1.91
43896,20,1.4
43896,21,1.59
43896,22,1.06
43896,23,0.64
43897,0,0.77
43897,2,0.49
43897,3,0.5
43897,4,0.63
43897,5,0.55
43897,6,0.67
43897,7,1
43897,8,1.18
43897,9,0.94
43897,10,0.66
43897,11,0.51
43897,12,0.55
43897,13,0.62
43897,14,0.66
43897,15,0.98
43897,16,0.88
43897,17,1.14
43897,18,1.03
43897,19,1.01
43897,20,0.87
43897,21,0.69
43897,22,0.62
43897,23,0.52
43898,0,0.48
43898,1,0.53
43898,2,0.55
43898,3,0.53
43898,4,0.62
43898,5,0.6
43898,6,0.91
43898,7,1.37
43898,8,1.3
43898,9,0.84
43898,10,0.52
43898,11,0.41
43898,12,0.43
43898,13,0.4
43898,14,0.45
43898,15,0.57
43898,16,0.54
43898,17,0.64
43898,18,0.76
43898,19,0.89
43898,20,0.97
43898,21,1.06
43898,22,1.08
43898,23,0.96
43899,0,0.99
43899,2,0.72
43899,3,0.64
43899,4,0.64
43899,5,1.04
43899,6,1.66
43899,7,2.55
43899,8,1.79
43899,9,0.76
43899,10,0.59
43899,11,0.52
43899,12,0.43
43899,13,0.34
43899,14,0.44
43899,15,0.44
43899,16,0.51
43899,17,0.68
43899,18,0.72
43899,19,0.92
43899,20,0.9
43899,21,0.78
43899,22,0.68
43899,23,0.8
43900,0,0.67
43900,1,0.63
43900,2,0.53
43900,3,0.57
43900,4,0.63
43900,5,0.64
43900,6,1.08
43900,7,1.85
43900,8,1.37
43900,9,1.03
43900,10,0.8
43900,11,0.62
43900,12,0.49
43900,13,0.59
43900,14,1.01
43900,15,1.27
43900,16,0.96
43900,17,0.78
43900,18,0.98
43900,19,1.03
43900,20,1.27
43900,21,1.24
43900,22,1.45
43900,23,1.29
43901,0,1.08
43901,2,0.85
43901,3,0.76
43901,4,0.78
43901,5,0.95
43901,6,1.65
43901,7,2.17
43901,8,1.19
43901,9,1.04
43901,10,0.93
43901,11,0.71
43901,12,0.59
43901,13,0.6
43901,14,0.63
43901,15,0.75
43901,16,1.2
43901,17,0.92
43901,18,0.92
43901,19,1.25
43901,20,1.36
43901,21,1.51
43901,22,1.43
43901,23,1.34
43902,0,1.31
43902,1,1.16
43902,2,0.93
43902,3,0.85
43902,4,0.91
43902,5,1.1
43902,6,1.69
43902,7,1.78
43902,8,1.27
43902,9,1.29
43902,10,0.85
43902,11,0.56
43902,12,0.52
43902,13,0.51
43902,14,0.58
43902,15,0.58
43902,16,0.66
43902,17,0.76
43902,18,1.12
43902,19,1.02
43902,20,0.79
43902,21,0.78
43902,22,0.79
43902,23,0.84
43903,0,0.91
43903,2,0.57
43903,3,0.66
43903,4,0.73
43903,5,0.64
43903,6,0.88
43903,7,1.7
43903,8,1.18
43903,9,1.16
43903,10,0.98
43903,11,0.67
43903,12,0.63
43903,13,0.56
43903,14,0.51
43903,15,0.55
43903,16,0.6
43903,17,0.77
43903,18,0.76
43903,19,0.86
43903,20,0.68
43903,21,0.66
43903,22,0.58
43903,23,0.6
43904,0,0.71
43904,1,0.75
43904,2,0.64
43904,3,0.53
43904,4,0.51
43904,5,0.54
43904,6,0.65
43904,7,0.74
43904,8,0.82
43904,9,0.78
43904,10,0.79
43904,11,0.63
43904,12,0.54
43904,13,0.71
43904,14,0.6
43904,15,0.61
43904,16,0.79
43904,17,0.81
43904,18,1.1
43904,19,0.76
43904,20,0.77
43904,21,0.74
43904,22,0.7
43904,23,0.7
43905,0,0.74
43905,2,0.48
43905,3,0.49
43905,4,0.51
43905,5,0.55
43905,6,0.57
43905,7,0.75
43905,8,0.73
43905,9,0.66
43905,10,0.64
43905,11,0.59
43905,12,0.56
43905,13,0.52
43905,14,0.56
43905,15,0.56
43905,16,0.5
43905,17,0.59
43905,18,0.6
43905,19,0.64
43905,20,0.61
43905,21,0.59
43905,22,0.63
43905,23,0.66
43906,0,0.61
43906,1,0.56
43906,2,0.51
43906,3,0.51
43906,4,0.52
43906,5,0.56
43906,6,0.67
43906,7,1.14
43906,8,0.95
43906,9,0.97
43906,10,0.98
43906,11,0.79
43906,12,0.66
43906,13,0.67
43906,14,0.62
43906,15,0.55
43906,16,0.64
43906,17,0.87
43906,19,0.72
43906,20,0.66
43906,21,0.64
43906,22,0.59
43906,23,0.58
43907,0,0.58
43907,2,0.49
43907,3,0.48
43907,4,0.5
43907,5,0.58
43907,6,0.65
43907,7,0.74
43907,10,0.38
43907,11,0.35
43907,12,0.37
43907,13,0.34
43907,14,0.3
43907,15,0.28
43907,16,0.22
43907,17,0.22
43907,18,0.3
43907,19,0.33
43907,20,0.34
43907,21,0.35
43907,22,0.28
43907,23,0.28
43908,0,0.31
43908,1,0.43
43908,2,0.34
43908,3,0.34
43908,4,0.32
43908,5,0.37
43908,6,0.47
43908,7,0.84
43908,8,0.55
43908,9,0.4
43908,10,0.35
43908,11,0.28
43908,12,0.23
43908,13,0.23
43908,14,0.22
43908,15,0.22
43908,16,0.2
43908,17,0.22
43908,18,0.25
43908,19,0.33
43908,20,0.41
43908,21,0.39
43908,22,0.37
43908,23,0.38
43909,0,0.36
43909,2,0.3
43909,3,0.31
43909,4,0.29
43909,5,0.39
43909,6,0.66
43909,7,0.98
43909,8,0.69
43909,9,0.47
43909,10,0.26
43909,11,0.26
43909,12,0.27
43909,13,0.24
43909,14,0.21
43909,15,0.19
43909,16,0.17
43909,17,0.18
43909,18,0.21
43909,19,0.31
43909,20,0.31
43909,21,0.3
43909,22,0.27
43909,23,0.26
43910,0,0.28
43910,1,0.27
43910,2,0.27
43910,3,0.27
43910,4,0.27
43910,5,0.3
43910,6,0.4
43910,7,0.45
43910,8,0.39
43910,9,0.31
43910,10,0.32
43910,11,0.35
43910,12,0.35
43910,13,0.3
43910,14,0.26
43910,15,0.2
43910,16,0.21
43910,17,0.24
43910,18,0.27
43910,19,0.3
43910,20,0.32
43910,21,0.33
43910,22,0.31
43910,23,0.31
43911,0,0.28
43911,2,0.25
43911,3,0.24
43911,4,0.24
43911,5,0.28
43911,6,0.33
43911,7,0.36
43911,8,0.35
43911,9,0.32
43911,10,0.29
43911,11,0.29
43911,12,0.29
43911,13,0.22
43911,14,0.22
43911,15,0.22
43911,16,0.22
43911,17,0.2
43911,18,0.27
43911,19,0.32
43911,20,0.31
43911,21,0.3
43911,22,0.32
43911,23,0.31
43912,0,0.34
43912,1,0.28
43912,2,0.28
43912,3,0.27
43912,4,0.27
43912,5,0.38
43912,6,0.75
43912,7,0.77
43912,8,0.53
43912,9,0.34
43912,10,0.28
43912,11,0.25
43912,12,0.21
43912,13,0.23
43912,14,0.21
43912,15,0.19
43912,16,0.2
43912,17,0.22
43912,18,0.31
43912,19,0.31
43912,20,0.33
43912,21,0.32
43912,22,0.31
43912,23,0.31
43913,0,0.31
43913,2,0.25
43913,3,0.29
43913,4,0.29
43913,5,0.4
43913,6,0.68
43913,7,0.54
43913,8,0.52
43913,9,0.42
43913,10,0.34
43913,11,0.33
43913,12,0.26
43913,13,0.22
43913,14,0.23
43913,15,0.24
43913,16,0.24
43913,17,0.27
43913,18,0.32
43913,19,0.33
43913,20,0.32
43913,21,0.32
43913,22,0.33
43913,23,0.32
43914,0,0.33
43914,1,0.32
43914,2,0.33
43914,3,0.33
43914,4,0.35
43914,5,0.37
43914,6,0.43
43914,7,0.5
43914,8,0.41
43914,9,0.4
43914,10,0.37
43914,11,0.34
43914,12,0.31
43914,13,0.27
43914,14,0.29
43914,15,0.31
43914,16,0.32
43914,17,0.37
43914,18,0.42
43914,19,0.38
43914,20,0.37
43914,21,0.38
43914,22,0.36
43914,23,0.39
43915,0,0.38
43915,2,0.33
43915,3,0.35
43915,4,0.37
43915,5,0.4
43915,6,0.5
43915,7,0.55
43915,8,0.45
43915,9,0.4
43915,10,0.41
43915,11,0.38
43915,12,0.35
43915,13,0.34
43915,14,0.32
43915,15,0.33
43915,16,0.36
43915,17,0.35
43915,18,0.36
43915,19,0.38
43915,20,0.4
43915,21,0.37
43915,22,0.37
43915,23,0.39
43916,0,0.39
43916,1,0.37
43916,2,0.37
43916,3,0.37
43916,4,0.41
43916,5,0.46
43916,6,0.56
43916,7,0.56
43916,8,0.55
43916,9,0.49
43916,10,0.43
43916,11,0.41
43916,12,0.36
43916,13,0.3
43916,14,0.3
43916,15,0.26
43916,16,0.28
43916,17,0.26
43916,18,0.28
43916,19,0.32
43916,20,0.32
43916,21,0.34
43916,22,0.34
43916,23,0.34
43917,0,0.34
43917,2,0.32
43917,3,0.32
43917,4,0.33
43917,5,0.36
43917,6,0.44
43917,7,0.45
43917,8,0.48
43917,9,0.46
43917,10,0.44
43917,11,0.41
43917,12,0.35
43917,13,0.33
43917,14,0.28
43917,15,0.2
43917,16,0.19
43917,17,0.21
43917,18,0.27
43917,19,0.3
43917,20,0.3
43917,21,0.3
43917,22,0.31
43917,23,0.31
43918,0,0.32
43918,1,0.3
43918,2,0.29
43918,3,0.3
43918,4,0.31
43918,5,0.32
43918,6,0.37
43918,7,0.49
43918,8,0.53
43918,9,0.61
43918,10,0.42
43918,11,0.38
43918,12,0.34
43918,13,0.35
43918,14,0.27
43918,15,0.24
43918,16,0.23
43918,17,0.22
43918,18,0.27
43918,19,0.27
43918,20,0.27
43918,21,0.28
43918,22,0.29
43918,23,0.29
43919,0,0.3
43919,2,0.27
43919,3,0.28
43919,4,0.29
43919,5,0.33
43919,6,0.47
43919,7,0.66
43919,8,0.54
43919,9,0.49
43919,10,0.4
43919,11,0.47
43919,12,0.53
43919,13,0.51
43919,14,0.45
43919,15,0.41
43919,16,0.38
43919,17,0.36
43919,18,0.38
43919,19,0.41
43919,20,0.43
43919,21,0.43
43919,22,0.43
43919,23,0.45
43920,0,0.44
43920,1,0.43
43920,2,0.43
43920,3,0.44
43920,4,0.45
43920,5,0.5
43920,6,0.62
43920,7,0.68
43920,8,0.66
43920,9,0.64
43920,12,0.39
43920,13,0.38
43920,14,0.39
43920,15,0.32
43920,16,0.33
43920,17,0.34
43920,18,0.37
43920,19,0.38
43920,20,0.43
43920,21,0.4
43920,22,0.42
43920,23,0.42
43921,0,0.42
43921,2,0.38
43921,3,0.36
43921,4,0.34
43921,5,0.37
43921,6,0.57
43921,7,0.79
43921,8,0.62
43921,9,0.48
43921,10,0.47
43921,11,0.43
43921,12,0.46
43921,13,0.41
43921,14,0.33
43921,15,0.3
43921,16,0.29
43921,17,0.33
43921,18,0.38
43921,19,0.39
43921,20,0.34
43921,21,0.33
43921,22,0.33
43921,23,0.36
43922,0,0.34
43922,1,0.323
43922,2,0.328
43922,3,0.335
43922,4,0.335
43922,5,0.352
43922,6,0.435
43922,7,0.501
43922,8,0.51
43922,9,0.445
43922,10,0.429
43922,11,0.383
43922,12,0.292
43922,13,0.264
43922,14,0.262
43922,15,0.298
43922,16,0.381
43922,17,0.405
43922,18,0.403
43922,19,0.4
43922,20,0.379
43922,21,0.384
43922,22,0.368
43922,23,0.373
43923,0,0.366
43923,2,0.321
43923,3,0.324
43923,4,0.338
43923,5,0.42
43923,6,0.761
43923,7,1.079
43923,8,0.797
43923,9,0.475
43923,10,0.42
43923,11,0.344
43923,12,0.305
43923,13,0.318
43923,14,0.342
43923,15,0.365
43923,16,0.424
43923,17,0.453
43923,18,0.499
43923,19,0.479
43923,20,0.476
43923,21,0.414
43923,22,0.361
43923,23,0.334
43924,0,0.363
43924,1,0.349
43924,2,0.367
43924,3,0.368
43924,4,0.393
43924,5,0.86
43924,6,0.855
43924,7,0.694
43924,8,0.492
43924,9,0.43
43924,10,0.351
43924,11,0.267
43924,12,0.222
43924,13,0.252
43924,14,0.174
43924,15,0.186
43924,16,0.199
43924,17,0.218
43924,18,0.263
43924,19,0.329
43924,20,0.38
43924,21,0.365
43924,22,0.355
43924,23,0.328
43925,0,0.321
43925,2,0.368
43925,3,0.344
43925,4,0.37
43925,5,0.571
43925,6,0.858
43925,7,0.914
43925,8,0.532
43925,9,0.423
43925,10,0.325
43925,11,0.251
43925,12,0.201
43925,13,0.163
43925,14,0.093
43925,15,0.081
43925,16,0.115
43925,17,0.157
43925,18,0.278
43925,19,0.337
43925,20,0.309
43925,21,0.294
43925,22,0.325
43925,23,0.345
43926,0,0.35
43926,1,0.349
43926,2,0.362
43926,3,0.36
43926,4,0.387
43926,5,0.402
43926,6,0.542
43926,7,0.531
43926,8,0.581
43926,9,0.514
43926,10,0.352
43926,11,0.232
43926,12,0.209
43926,13,0.196
43926,14,0.211
43926,15,0.251
43926,16,0.359
43926,17,0.398
43926,18,0.412
43926,19,0.335
43926,20,0.358
43926,21,0.374
43926,22,0.372
43926,23,0.371
43927,0,0.353
43927,2,0.296
43927,3,0.265
43927,4,0.282
43927,5,0.507
43927,6,1.119
43927,7,0.974
43927,8,0.379
43927,9,0.301
43927,10,0.226
43927,11,0.193
43927,12,0.196
43927,13,0.194
43927,14,0.169
43927,15,0.18
43927,16,0.173
43927,17,0.189
43927,18,0.243
43927,19,0.305
43927,20,0.317
43927,21,0.35
43927,22,0.356
43927,23,0.343
43928,0,0.376
43928,1,0.345
43928,2,0.337
43928,3,0.335
43928,4,0.33
43928,5,0.404
43928,6,0.608
43928,7,0.755
43928,8,0.873
43928,9,0.563
43928,10,0.365
43928,11,0.261
43928,12,0.25
43928,13,0.227
43928,14,0.21
43928,15,0.298
43928,16,0.364
43928,17,0.368
43928,18,0.315
43928,19,0.32
43928,20,0.376
43928,21,0.372
43928,22,0.349
43928,23,0.343
43929,0,0.291
43929,2,0.323
43929,3,0.262
43929,4,0.308
43929,5,0.484
43929,6,0.589
43929,7,0.615
43929,8,0.623
43929,9,0.286
43929,10,0.223
43929,11,0.188
43929,12,0.15
43929,13,0.191
43929,14,0.202
43929,15,0.183
43929,16,0.215
43929,17,0.222
43929,18,0.289
43929,19,0.315
43929,20,0.341
43929,21,0.382
43929,22,0.425
43929,23,0.411
43930,0,0.439
43930,1,0.387
43930,2,0.388
43930,3,0.396
43930,4,0.422
43930,5,0.565
43930,6,0.65
43930,7,0.782
43930,8,0.85
43930,9,0.579
43930,10,0.375
43930,11,0.269
43930,12,0.202
43930,13,0.166
43930,14,0.157
43930,15,0.175
43930,16,0.134
43930,17,0.157
43930,18,0.243
43930,19,0.33
43930,20,0.355
43930,21,0.391
43930,22,0.347
43930,23,0.325
43931,0,0.33
43931,2,0.337
43931,3,0.376
43931,4,0.372
43931,5,0.639
43931,6,1.248
43931,7,0.763
43931,8,0.599
43931,9,0.478
43931,10,0.392
43931,11,0.322
43931,12,0.275
43931,13,0.309
43931,14,0.329
43931,15,0.287
43931,16,0.254
43931,17,0.304
43931,18,0.326
43931,19,0.366
43931,20,0.344
43931,21,0.363
43931,22,0.338
43931,23,0.316
43932,0,0.315
43932,1,0.341
43932,2,0.324
43932,3,0.325
43932,4,0.329
43932,5,0.341
43932,6,0.478
43932,7,0.494
43932,8,0.501
43932,9,0.382
43932,10,0.337
43932,11,0.33
43932,12,0.275
43932,13,0.273
43932,14,0.266
43932,15,0.323
43932,16,0.382
43932,17,0.415
43932,18,0.427
43932,19,0.362
43932,20,0.377
43932,21,0.404
43932,22,0.44
43932,23,0.424
43933,0,0.406
43933,2,0.367
43933,3,0.365
43933,4,0.358
43933,5,0.402
43933,6,0.572
43933,7,0.764
43933,8,0.606
43933,9,0.496
43933,10,0.338
43933,11,0.283
43933,12,0.275
43933,13,0.228
43933,14,0.216
43933,15,0.256
43933,16,0.311
43933,17,0.376
43933,18,0.441
43933,19,0.519
43933,20,0.504
43933,21,0.419
43933,22,0.384
43933,23,0.398
43934,0,0.394
43934,1,0.344
43934,2,0.346
43934,3,0.352
43934,4,0.365
43934,5,0.42
43934,6,0.618
43934,7,0.776
43934,8,0.74
43934,9,0.572
43934,10,0.529
43934,11,0.529
43934,12,0.392
43934,13,0.391
43934,14,0.366
43934,15,0.287
43934,16,0.294
43934,17,0.345
43934,18,0.38
43934,19,0.368
43934,20,0.361
43934,21,0.361
43934,22,0.381
43934,23,0.377
43935,0,0.361
43935,2,0.345
43935,3,0.328
43935,4,0.347
43935,5,0.374
43935,6,0.477
43935,7,0.583
43935,8,0.516
43935,9,0.474
43935,10,0.455
43935,11,0.421
43935,12,0.353
43935,13,0.384
43935,14,0.314
43935,15,0.283
43935,16,0.315
43935,17,0.372
43935,18,0.39
43935,19,0.434
43935,20,0.453
43935,21,0.441
43935,22,0.433
43935,23,0.401
43936,0,0.377
43936,1,0.362
43936,2,0.368
43936,3,0.383
43936,4,0.387
43936,5,0.419
43936,6,0.497
43936,7,0.544
43936,8,0.557
43936,9,0.632
43936,10,0.628
43936,11,0.565
43936,12,0.558
43936,13,0.59
43936,14,0.476
43936,15,0.434
43936,16,0.432
43936,17,0.473
43936,18,0.426
43936,19,0.498
43936,20,0.554
43936,21,0.455
43936,22,0.443
43936,23,0.542
43937,0,0.514
43937,2,0.559
43937,3,0.512
43937,4,0.536
43937,5,0.536
43937,6,0.739
43937,7,1.18
43937,8,0.865
43937,9,0.67
43937,10,0.659
43937,11,0.527
43937,12,0.435
43937,13,0.449
43937,14,0.381
43937,17,0.341
43937,18,0.392
43937,19,0.429
43937,20,0.381
43937,21,0.353
43937,22,0.362
43937,23,0.383
43938,0,0.45
43938,1,0.508
43938,2,0.524
43938,3,0.559
43938,4,0.608
43938,5,0.899
43938,6,1.665
43938,7,1.15
43938,8,0.753
43938,9,0.568
43938,10,0.479
43938,11,0.463
43938,12,0.417
43938,13,0.368
43938,14,0.395
43938,15,0.396
43938,16,0.463
43938,17,0.526
43938,18,0.609
43938,19,0.617
43938,20,0.62
43938,21,0.535
43938,22,0.544
43938,23,0.517
43939,0,0.488
43939,2,0.417
43939,3,0.418
43939,4,0.453
43939,5,0.486
43939,6,0.569
43939,7,0.596
43939,8,0.652
43939,9,0.606
43939,10,0.569
43939,11,0.526
43939,12,0.457
43939,13,0.426
43939,14,0.395
43939,15,0.406
43939,16,0.495
43939,17,0.51
43939,18,0.625
43939,19,0.646
43939,20,0.618
43939,21,0.578
43939,22,0.509
43939,23,0.543
43940,0,0.553
43940,1,0.526
43940,2,0.524
43940,3,0.484
43940,4,0.532
43940,5,0.523
43940,6,0.748
43940,7,0.67
43940,8,0.464
43940,9,0.41
43940,10,0.328
43940,11,0.259
43940,12,0.253
43940,13,0.252
43940,14,0.299
43940,15,0.379
43940,16,0.489
43940,17,0.538
43940,18,0.495
43940,19,0.564
43940,20,0.548
43940,21,0.564
43940,22,0.584
43940,23,0.519
43941,0,0.574
43941,2,0.464
43941,3,0.47
43941,4,0.535
43941,5,0.7
43941,6,0.733
43941,7,0.729
43941,8,0.597
43941,9,0.475
43941,10,0.427
43941,11,0.381
43941,12,0.311
43941,13,0.276
43941,14,0.338
43941,15,0.346
43941,16,0.358
43941,17,0.42
43941,18,0.466
43941,19,0.511
43941,20,0.446
43941,21,0.407
43941,22,0.439
43941,23,0.409
43942,0,0.392
43942,1,0.382
43942,2,0.56
43942,3,0.62
43942,4,0.453
43942,5,0.595
43942,6,0.949
43942,7,0.82
43942,8,0.597
43942,9,0.484
43942,10,0.414
43942,11,0.341
43942,12,0.343
43942,13,0.375
43942,14,0.365
43942,15,0.351
43942,16,0.346
43942,17,0.382
43942,18,0.437
43942,19,0.433
43942,20,0.423
43942,21,0.463
43942,22,0.444
43942,23,0.393
43943,0,0.381
43943,2,0.339
43943,3,0.351
43943,4,0.369
43943,5,0.419
43943,6,0.576
43943,7,0.676
43943,8,0.572
43943,9,0.509
43943,10,0.376
43943,11,0.382
43943,12,0.346
43943,13,0.287
43943,14,0.244
43943,15,0.305
43943,16,0.323
43943,17,0.415
43943,18,0.455
43943,19,0.457
43943,20,0.404
43943,21,0.387
43943,22,0.373
43943,23,0.363
43944,0,0.371
43944,1,0.386
43944,2,0.383
43944,3,0.372
43944,4,0.384
43944,5,0.445
43944,6,0.628
43944,7,0.724
43944,8,0.709
43944,9,0.579
43944,10,0.44
43944,11,0.346
43944,12,0.343
43944,13,0.369
43944,14,0.378
43944,15,0.374
43944,16,0.377
43944,17,0.408
43944,18,0.429
43944,19,0.417
43944,20,0.416
43944,21,0.392
43944,22,0.382
43944,23,0.377
43945,0,0.362
43945,2,0.336
43945,3,0.327
43945,4,0.331
43945,5,0.375
43945,6,0.503
43945,7,0.627
43945,8,0.623
43945,9,0.5
43945,10,0.479
43945,11,0.401
43945,12,0.371
43945,13,0.354
43945,14,0.336
43945,15,0.293
43945,16,0.296
43945,17,0.348
43945,18,0.384
43945,19,0.405
43945,20,0.386
43945,21,0.391
43945,22,0.412
43945,23,0.425
43946,0,0.401
43946,1,0.397
43946,2,0.404
43946,3,0.393
43946,4,0.389
43946,5,0.422
43946,6,0.524
43946,7,0.481
43946,8,0.504
43946,9,0.464
43946,10,0.42
43946,11,0.386
43946,12,0.357
43946,13,0.33
43946,14,0.304
43946,15,0.305
43946,16,0.399
43946,17,0.48
43946,18,0.546
43946,19,0.659
43946,20,0.746
43946,21,0.564
43946,22,0.503
43946,23,0.458
43947,0,0.445
43947,2,0.45
43947,3,0.496
43947,4,0.484
43947,5,0.504
43947,6,0.752
43947,7,0.747
43947,8,0.597
43947,9,0.415
43947,10,0.299
43947,11,0.275
43947,12,0.274
43947,13,0.307
43947,14,0.365
43947,15,0.369
43947,16,0.451
43947,17,0.549
43947,18,0.538
43947,19,0.605
43947,20,0.638
43947,21,0.629
43947,22,0.578
43947,23,0.603
43948,0,0.583
43948,1,0.516
43948,2,0.523
43948,3,0.514
43948,4,0.564
43948,5,0.731
43948,6,1.127
43948,7,1.352
43948,8,1.513
43948,9,1.181
43948,10,0.55
43948,11,0.459
43948,12,0.441
43948,14,0.328
43948,15,0.273
43948,16,0.3
43948,17,0.364
43948,18,0.473
43948,19,0.545
43948,20,0.6
43948,21,0.571
43948,22,0.538
43948,23,0.582
43949,0,0.553
43949,2,0.461
43949,3,0.452
43949,4,0.466
43949,5,0.603
43949,6,1.035
43949,7,1.411
43949,8,1.249
43949,9,0.781
43949,10,0.504
43949,11,0.377
43949,12,0.344
43949,13,0.391
43949,14,0.393
43949,15,0.394
43949,16,0.412
43949,17,0.42
43949,18,0.469
43949,19,0.499
43949,20,0.56
43949,21,0.522
43949,22,0.523
43949,23,0.528
43950,0,0.522
43950,1,0.525
43950,2,0.531
43950,3,0.522
43950,4,0.531
43950,5,0.582
43950,6,0.71
43950,7,0.999
43950,8,1.061
43950,9,0.739
43950,10,0.654
43950,11,0.472
43950,12,0.381
43950,13,0.329
43950,14,0.341
43950,15,0.343
43950,16,0.358
43950,17,0.4
43950,18,0.469
43950,19,0.467
43950,20,0.422
43950,21,0.437
43950,22,0.435
43950,23,0.454
43951,0,0.418
43951,2,0.382
43951,3,0.403
43951,4,0.433
43951,5,0.534
43951,6,0.684
43951,7,0.894
43951,8,0.771
43951,9,0.699
43951,10,0.646
43951,13,0.318
43951,14,0.284
43951,15,0.352
43951,16,0.305
43951,17,0.371
43951,18,0.456
43951,19,0.538
43951,20,0.613
43951,21,0.562
43951,22,0.521
43951,23,0.531
43952,0,0.588
43952,1,0.524
43952,2,0.497
43952,3,0.468
43952,4,0.521
43952,5,0.487
43952,6,0.569
43952,7,0.793
43952,8,0.743
43952,9,0.644
43952,10,0.72
43952,11,0.606
43952,12,0.422
43952,13,0.378
43952,14,0.328
43952,15,0.273
43952,16,0.283
43952,17,0.373
43952,18,0.442
43952,19,0.548
43952,20,0.55
43952,21,0.582
43952,22,0.524
43952,23,0.513
43953,0,0.48
43953,2,0.443
43953,3,0.418
43953,4,0.421
43953,5,0.511
43953,6,0.767
43953,7,0.861
43953,8,0.73
43953,9,0.449
43953,10,0.354
43953,11,0.312
43953,12,0.298
43953,13,0.349
43953,14,0.367
43953,15,0.44
43953,16,0.536
43953,17,0.57
43953,18,0.571
43953,19,0.631
43953,20,0.609
43953,21,0.6
43953,22,0.58
43953,23,0.535
43954,0,0.513
43954,1,0.518
43954,2,0.5
43954,3,0.51
43954,4,0.522
43954,5,0.552
43954,6,0.812
43954,7,1.091
43954,8,0.961
43954,9,0.615
43954,10,0.541
43954,11,0.409
43954,12,0.386
43954,13,0.4
43954,14,0.422
43954,15,0.412
43954,16,0.487
43954,17,0.499
43954,18,0.608
43954,19,0.686
43954,20,0.571
43954,21,0.566
43954,22,0.527
43954,23,0.504
43955,0,0.488
43955,2,0.439
43955,3,0.47
43955,4,0.471
43955,5,0.555
43955,6,0.89
43955,7,1.324
43955,8,1.188
43955,9,1.105
43955,12,0.373
43955,13,0.374
43955,14,0.425
43955,15,0.289
43955,16,0.334
43955,17,0.394
43955,18,0.443
43955,19,0.441
43955,20,0.514
43955,21,0.549
43955,22,0.411
43955,23,0.414
43956,0,0.398
43956,1,0.41
43956,2,0.495
43956,3,0.463
43956,4,0.521
43956,5,0.607
43956,6,0.886
43956,7,1.918
43956,8,1.241
43956,9,0.797
43956,10,0.652
43956,11,0.407
43956,12,0.385
43956,13,0.362
43956,14,0.332
43956,15,0.284
43956,16,0.291
43956,17,0.307
43956,18,0.336
43956,19,0.403
43956,20,0.465
43956,21,0.435
43956,22,0.458
43956,23,0.393
43957,0,0.375
43957,2,0.463
43957,3,0.63
43957,4,0.439
43957,5,0.655
43957,6,1.141
43957,7,1.037
43957,8,1.347
43957,9,0.56
43957,10,0.33
43957,11,0.315
43957,12,0.291
43957,13,0.341
43957,14,0.38
43957,15,0.398
43957,16,0.351
43957,17,0.361
43957,18,0.473
43957,19,0.507
43957,20,0.549
43957,21,0.453
43957,22,0.408
43957,23,0.426
43958,0,0.427
43958,1,0.438
43958,2,0.427
43958,3,0.42
43958,4,0.45
43958,5,0.603
43958,6,1.147
43958,7,1.417
43958,8,1.16
43958,9,1.012
43958,10,0.671
